cpuMark,cpuValue,threadMark,threadValue,TDP,powerPerf,category
868,3.78,917,3.99,25.0,34.74,Laptop
867,35.35491103202847,1066,15.189008642602948,45.0,19.27,Desktop
867,17.35,1006,20.14,65.0,13.33,Desktop
867,41.49,836,40.0,65.0,13.34,Server
862,35.35491103202847,812,15.189008642602948,35.0,24.63,Laptop
861,9.56,887,9.85,35.0,24.59,Laptop
860,43.02,992,49.63,65.0,13.23,Desktop
859,57.47,919,61.47,95.0,9.04,Desktop
857,23.16,870,23.51,65.0,13.18,Server
857,35.35491103202847,359,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
857,35.35491103202847,419,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
855,28.51,968,32.27,35.0,24.44,Laptop
853,17.35,936,19.03,25.0,34.13,Laptop
853,35.35491103202847,569,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
851,35.35491103202847,254,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
850,29.89,831,29.21,35.0,24.29,Laptop
850,35.35491103202847,924,15.189008642602948,89.0,9.55,Desktop
849,35.35491103202847,700,15.189008642602948,11.5,73.83,Laptop
847,33.94,840,33.66,35.0,24.2,Laptop
846,35.35491103202847,536,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
845,35.35491103202847,640,15.189008642602948,17.0,49.71,Laptop
845,35.35491103202847,653,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
843,35.35491103202847,517,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
841,35.35491103202847,782,15.189008642602948,15.0,56.08,Laptop
841,5.32,672,4.26,65.0,12.93,Server
841,35.35491103202847,686,15.189008642602948,35.0,24.03,Laptop
840,27.11,999,32.23,65.0,12.92,Server
839,8.4,445,4.45,95.0,8.83,Server
838,58.75,788,55.24,65.0,12.9,Server
837,10.46,799,9.98,80.0,10.46,Server
837,12.92,1042,16.08,65.0,12.87,Desktop
837,35.35491103202847,574,15.189008642602948,62.37555732484076,121.6232388535032,"Laptop, Mobile/Embedded"
836,35.35491103202847,630,15.189008642602948,18.0,46.47,Laptop
835,8.79,935,9.84,65.0,12.84,Desktop
835,7.59,892,8.11,65.0,12.84,Desktop
835,35.35491103202847,765,15.189008642602948,15.0,55.68,Laptop
834,35.35491103202847,772,15.189008642602948,35.0,23.83,Laptop
834,35.35491103202847,597,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
832,35.35491103202847,617,15.189008642602948,17.0,48.93,Laptop
832,27.78,861,28.75,35.0,23.77,Laptop
832,35.35491103202847,725,15.189008642602948,6.0,138.72,Laptop
830,12.01,927,13.41,35.0,23.71,Laptop
829,5.25,925,5.86,65.0,12.76,Desktop
829,55.32,1007,67.16,65.0,12.76,Desktop
827,2.79,921,3.1,25.0,33.09,Laptop
826,35.35491103202847,969,15.189008642602948,65.0,12.71,Desktop
826,11.9,865,12.47,45.0,18.35,Laptop
825,6.35,899,6.92,35.0,23.56,Laptop
824,35.35491103202847,591,15.189008642602948,17.0,48.48,Laptop
823,19.14,878,20.43,35.0,23.51,Laptop
823,3.12,973,3.69,75.0,10.98,Desktop
822,35.35491103202847,468,15.189008642602948,4.0,205.53,Laptop
819,35.35491103202847,332,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
819,35.35491103202847,1055,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
819,6.16,463,3.48,4.0,204.66,"Laptop, Mobile/Embedded"
818,35.35491103202847,828,15.189008642602948,17.0,48.13,Laptop
818,35.35491103202847,931,15.189008642602948,25.0,32.73,Laptop
816,35.35491103202847,707,15.189008642602948,35.0,23.32,Laptop
815,35.35491103202847,611,15.189008642602948,17.0,47.92,Laptop
814,35.35491103202847,945,15.189008642602948,35.0,23.25,Laptop
812,13.54,915,15.24,65.0,12.5,Desktop
812,16.25,841,16.83,35.0,23.21,Laptop
811,30.04,998,36.98,65.0,12.47,Desktop
810,35.35491103202847,483,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
808,35.35491103202847,969,15.189008642602948,65.0,12.43,Desktop
808,35.35491103202847,513,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
806,35.35491103202847,811,15.189008642602948,65.0,12.4,Server
806,35.35491103202847,487,15.189008642602948,4.4,183.11,Laptop
805,35.35491103202847,440,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
804,6.18,845,6.49,80.0,10.05,Server
804,35.35491103202847,356,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
804,35.35491103202847,612,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
803,35.35491103202847,755,15.189008642602948,110.0,7.3,Desktop
800,35.35491103202847,374,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
798,4.31,760,4.11,17.0,46.93,Laptop
797,26.6,1008,33.66,89.0,8.95,Desktop
796,35.35491103202847,953,15.189008642602948,65.0,12.25,Desktop
796,35.35491103202847,269,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
795,35.35491103202847,788,15.189008642602948,17.0,46.79,Laptop
795,16.22,796,16.24,65.0,12.23,Server
795,35.35491103202847,508,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
794,35.35491103202847,646,15.189008642602948,4.4,180.52,Laptop
793,14.42,892,16.23,65.0,12.21,Desktop
793,26.48,911,30.42,35.0,22.66,Laptop
793,15.87,778,15.58,35.0,22.65,Laptop
791,35.35491103202847,1197,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
790,35.35491103202847,793,15.189008642602948,25.0,31.58,Laptop
790,35.35491103202847,892,15.189008642602948,25.0,31.62,Laptop
789,35.35491103202847,853,15.189008642602948,95.0,8.31,Desktop
789,35.35491103202847,729,15.189008642602948,17.0,46.42,Laptop
789,31.52,474,18.92,65.0,12.14,Server
789,26.94,745,25.44,35.0,22.54,Laptop
784,35.35491103202847,488,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
782,35.35491103202847,558,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
781,14.23,810,14.78,103.0,7.58,Server
779,35.35491103202847,334,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
775,9.69,754,9.43,35.0,22.13,Laptop
773,35.35491103202847,355,15.189008642602948,27.5,28.11,Laptop
772,25.79,844,28.19,65.0,11.88,Desktop
771,35.35491103202847,731,15.189008642602948,65.0,11.87,Server
771,7.79,834,8.43,35.0,22.02,Laptop
770,7.71,848,8.48,34.0,22.66,Laptop
770,35.35491103202847,904,15.189008642602948,25.0,30.81,Laptop
769,35.35491103202847,861,15.189008642602948,45.0,17.08,Desktop
769,35.35491103202847,822,15.189008642602948,45.0,17.08,Laptop
769,35.35491103202847,472,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
767,35.35491103202847,945,15.189008642602948,35.0,21.91,Laptop
765,2.72,430,1.53,95.0,8.05,Server
765,35.35491103202847,713,15.189008642602948,35.0,21.86,Laptop
763,0.52,748,0.51,65.0,11.73,Server
762,35.35491103202847,558,15.189008642602948,15.0,50.83,Laptop
762,6.93,862,7.84,35.0,21.77,Laptop
761,3.04,411,1.64,95.0,8.01,Server
761,19.03,851,21.3,35.0,21.73,Laptop
761,35.35491103202847,591,15.189008642602948,4.4,173.03,Laptop
761,35.35491103202847,356,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
760,2.29,882,2.66,65.0,11.69,Desktop
760,35.35491103202847,866,15.189008642602948,35.0,21.71,Laptop
758,35.35491103202847,326,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
756,35.35491103202847,855,15.189008642602948,35.0,21.61,Laptop
755,35.35491103202847,539,15.189008642602948,18.0,41.95,Laptop
754,35.35491103202847,627,15.189008642602948,15.0,50.27,Laptop
754,1.51,538,1.08,4.0,188.38,Laptop
753,35.35491103202847,700,15.189008642602948,35.0,21.51,Laptop
752,35.35491103202847,910,15.189008642602948,45.0,16.71,Laptop
752,13.93,841,15.57,65.0,11.57,Desktop
751,35.35491103202847,466,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
748,12.46,875,14.58,45.0,16.61,Desktop
748,35.35491103202847,900,15.189008642602948,103.0,7.26,Server
748,35.35491103202847,526,15.189008642602948,17.0,44.03,Desktop
747,18.68,821,20.53,25.0,29.88,Laptop
747,35.35491103202847,861,15.189008642602948,35.0,21.33,Laptop
746,6.22,874,7.29,110.0,6.78,Server
743,2.94,767,3.03,17.0,43.7,Laptop
743,35.35491103202847,775,15.189008642602948,130.0,5.71,Desktop
742,35.35491103202847,446,15.189008642602948,7.5,98.94,Laptop
742,35.35491103202847,336,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
741,35.35491103202847,840,15.189008642602948,25.0,29.64,Laptop
741,35.35491103202847,328,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
739,0.74,836,0.84,35.0,21.13,Laptop
738,25.44,758,26.12,35.0,21.08,Laptop
738,4.94,542,3.63,4.0,184.46,Laptop
737,35.35491103202847,1003,15.189008642602948,65.0,11.34,Desktop
736,35.35491103202847,653,15.189008642602948,35.0,21.03,Laptop
736,35.35491103202847,533,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
735,18.85,879,22.53,45.0,16.33,Desktop
735,35.35491103202847,447,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
734,35.35491103202847,396,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
734,35.35491103202847,465,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
732,35.35491103202847,641,15.189008642602948,11.5,63.66,Laptop
731,35.35491103202847,357,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
730,16.22,828,18.4,35.0,20.86,Laptop
727,35.35491103202847,847,15.189008642602948,65.0,11.18,Server
727,35.35491103202847,887,15.189008642602948,45.0,16.15,Desktop
727,35.35491103202847,694,15.189008642602948,17.0,42.74,Laptop
727,36.38,787,39.35,25.0,29.09,Laptop
727,34.91,819,39.36,35.0,20.76,Laptop
726,35.35491103202847,547,15.189008642602948,15.0,48.37,Laptop
726,35.35491103202847,555,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
723,11.69,756,12.22,34.0,21.27,Laptop
722,4.82,885,5.9,65.0,11.11,Desktop
719,35.35491103202847,328,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
718,65.32,820,74.56,65.0,11.05,Desktop
718,18.65,824,21.41,35.0,20.52,Laptop
716,2.05,839,2.4,65.0,11.02,Desktop
715,7.23,788,7.96,35.0,20.43,Laptop
714,17.86,783,19.58,65.0,10.99,Desktop
714,35.35491103202847,445,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
712,35.35491103202847,877,15.189008642602948,65.0,10.95,Desktop
711,35.65,879,44.04,25.0,28.45,Laptop
710,35.35491103202847,495,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
709,35.35491103202847,912,15.189008642602948,110.0,6.45,Desktop
708,47.24,794,52.97,35.0,20.23,Laptop
708,35.35491103202847,770,15.189008642602948,35.0,20.23,Laptop
708,35.35491103202847,766,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
706,35.35491103202847,684,15.189008642602948,35.0,20.18,Laptop
705,35.35491103202847,751,15.189008642602948,35.0,20.14,Laptop
704,35.35491103202847,356,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
704,35.35491103202847,477,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
702,4.68,774,5.16,34.0,20.65,Laptop
702,35.35491103202847,946,15.189008642602948,65.0,10.81,Desktop
702,35.35491103202847,641,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
699,35.35491103202847,562,15.189008642602948,18.0,38.81,Laptop
698,48.22,812,56.08,45.0,15.52,Desktop
696,8.07,830,9.61,103.0,6.76,Server
696,46.44,836,55.74,35.0,19.89,Laptop
696,23.19,831,27.69,35.0,19.87,Laptop
695,35.35491103202847,884,15.189008642602948,110.0,6.32,Server
695,11.39,820,13.44,35.0,19.84,Laptop
693,12.84,772,14.31,35.0,19.8,Laptop
692,35.35491103202847,430,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
691,2.31,787,2.63,65.0,10.63,Desktop
691,19.67,937,26.67,35.0,19.75,Desktop
691,35.35491103202847,729,15.189008642602948,35.0,19.76,Laptop
690,35.35491103202847,476,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
689,35.35491103202847,820,15.189008642602948,35.0,19.7,Laptop
689,17.25,758,18.98,35.0,19.69,Laptop
688,3.41,771,3.82,35.0,19.65,Laptop
688,35.35491103202847,693,15.189008642602948,18.0,38.21,Desktop
684,22.05,780,25.15,45.0,15.19,Desktop
684,35.35491103202847,729,15.189008642602948,15.0,45.6,Laptop
683,22.79,766,25.55,65.0,10.51,Laptop
682,35.35491103202847,773,15.189008642602948,110.0,6.2,Server
681,35.35491103202847,792,15.189008642602948,45.0,15.12,Desktop
680,35.35491103202847,622,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
679,35.35491103202847,695,15.189008642602948,130.0,5.22,Desktop
676,35.35491103202847,774,15.189008642602948,35.0,19.32,Laptop
675,9.98,791,11.69,25.0,27.02,Desktop
675,17.14,702,17.81,35.0,19.29,Laptop
674,33.78,811,40.64,25.0,26.96,Laptop
673,16.84,827,20.71,25.0,26.91,Laptop
672,6.12,786,7.15,89.0,7.56,Desktop
671,34.42,748,38.36,65.0,10.33,Desktop
671,47.91,746,53.28,65.0,10.32,Desktop
670,35.35491103202847,744,15.189008642602948,45.0,14.89,Desktop
668,35.35491103202847,627,15.189008642602948,6.0,111.3,Desktop
667,66.76,735,73.57,35.0,19.06,Laptop
666,35.35491103202847,659,15.189008642602948,17.0,39.17,Laptop
666,2.97,751,3.35,35.0,19.03,Laptop
666,35.35491103202847,296,15.189008642602948,27.5,24.21,Desktop
665,15.48,735,17.11,35.0,19.01,Laptop
665,35.35491103202847,748,15.189008642602948,35.0,19.0,Laptop
665,35.35491103202847,813,15.189008642602948,35.0,19.01,Laptop
664,2.36,629,2.23,6.0,110.69,Laptop
663,7.94,703,8.42,25.0,26.5,Desktop
661,35.35491103202847,730,15.189008642602948,65.0,10.17,Desktop
661,35.35491103202847,459,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
659,30.65,444,20.67,35.0,18.82,Laptop
657,23.63,769,27.68,62.37555732484076,121.6232388535032,Laptop
654,35.35491103202847,789,15.189008642602948,35.0,18.67,Laptop
653,35.35491103202847,543,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
652,35.35491103202847,768,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
651,35.35491103202847,423,15.189008642602948,4.0,162.86,Laptop
649,33.02,785,39.95,65.0,9.98,Desktop
649,25.98,645,25.83,35.0,18.55,Laptop
649,21.63,725,24.16,35.0,18.53,Laptop
648,35.35491103202847,715,15.189008642602948,110.0,5.89,Server
646,35.35491103202847,661,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
645,35.35491103202847,696,15.189008642602948,34.0,18.98,Laptop
645,8.06,722,9.03,35.0,18.42,Laptop
644,53.69,717,59.73,35.0,18.41,Laptop
643,42.89,714,47.61,35.0,18.37,Laptop
642,35.35491103202847,641,15.189008642602948,17.0,37.77,Laptop
642,35.35491103202847,382,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
642,35.35491103202847,435,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
641,35.35491103202847,751,15.189008642602948,35.0,18.31,Laptop
640,16.42,656,16.82,35.0,18.29,Laptop
638,35.35491103202847,738,15.189008642602948,35.0,18.22,Laptop
636,7.14,683,7.67,65.0,9.78,Desktop
635,4.74,587,4.38,10.0,63.52,Laptop
635,35.35491103202847,423,15.189008642602948,34.0,18.68,Laptop
635,35.35491103202847,753,15.189008642602948,35.0,18.13,Laptop
634,35.35491103202847,675,15.189008642602948,31.0,20.45,Laptop
632,14.88,753,17.73,65.0,9.73,Desktop
631,35.35491103202847,747,15.189008642602948,35.0,18.03,Laptop
627,7.04,816,9.17,35.0,17.9,Laptop
627,41.91,692,46.19,35.0,17.93,Laptop
626,35.35491103202847,620,15.189008642602948,17.0,36.84,Laptop
625,35.35491103202847,291,15.189008642602948,7.0,89.24,Laptop
625,35.35491103202847,349,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
625,35.35491103202847,534,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
624,35.35491103202847,588,15.189008642602948,18.0,34.68,Laptop
624,35.35491103202847,663,15.189008642602948,31.0,20.14,Laptop
623,41.71,730,48.81,35.0,17.81,Laptop
622,4.64,574,4.28,17.0,36.59,Laptop
622,35.35491103202847,732,15.189008642602948,35.0,17.78,Laptop
621,20.72,435,14.51,4.0,155.37,Laptop
619,35.35491103202847,453,15.189008642602948,6.0,103.13,Laptop
618,35.35491103202847,567,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
616,35.35491103202847,732,15.189008642602948,45.0,13.69,Desktop
615,35.35491103202847,597,15.189008642602948,17.0,36.19,Laptop
614,35.35491103202847,459,15.189008642602948,4.4,139.48,Laptop
613,35.35491103202847,420,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
612,35.35491103202847,453,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
611,35.35491103202847,719,15.189008642602948,89.0,6.87,Desktop
611,35.35491103202847,380,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
609,27.69,653,29.67,35.0,17.41,Laptop
607,35.35491103202847,748,15.189008642602948,17.0,35.69,Laptop
604,24.22,632,25.32,25.0,24.17,Desktop
604,35.35491103202847,562,15.189008642602948,4.0,150.94,Laptop
603,35.35491103202847,593,15.189008642602948,20.0,30.13,Laptop
600,35.35491103202847,498,15.189008642602948,3.95,151.92,Laptop
600,17.14,606,17.32,65.0,9.23,Server
599,35.35491103202847,770,15.189008642602948,35.0,17.13,Mobile/Embedded
598,35.35491103202847,424,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
598,35.35491103202847,726,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
597,35.35491103202847,467,15.189008642602948,15.0,39.83,Laptop
597,14.92,642,16.05,65.0,9.18,Desktop
596,8.73,686,10.05,65.0,9.17,Desktop
596,9.31,224,3.5,8.5,70.08,Server
596,35.35491103202847,664,15.189008642602948,35.0,17.03,Laptop
595,35.35491103202847,659,15.189008642602948,10.0,59.53,Desktop
594,35.35491103202847,624,15.189008642602948,45.0,13.2,Desktop
593,2.04,729,2.51,103.0,5.75,Server
592,3.48,564,3.32,6.0,98.69,Laptop
592,4.64,693,5.43,65.0,9.11,Desktop
591,35.35491103202847,705,15.189008642602948,45.0,13.14,Desktop
591,37.07,688,43.15,31.0,19.07,Laptop
589,35.35491103202847,609,15.189008642602948,15.0,39.24,Laptop
588,35.35491103202847,595,15.189008642602948,35.0,16.8,Laptop
587,35.35491103202847,352,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
585,35.35491103202847,437,15.189008642602948,4.4,133.05,Laptop
584,35.35491103202847,657,15.189008642602948,10.0,58.45,Laptop
584,35.35491103202847,520,15.189008642602948,17.0,34.36,Laptop
584,35.35491103202847,233,15.189008642602948,7.0,83.4,Laptop
582,35.35491103202847,492,15.189008642602948,10.0,58.16,Laptop
582,35.35491103202847,378,15.189008642602948,90.0,6.46,Server
582,35.35491103202847,515,15.189008642602948,35.0,16.63,Laptop
582,35.35491103202847,373,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
581,35.35491103202847,664,15.189008642602948,10.0,58.09,Desktop
581,35.35491103202847,380,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
580,35.35491103202847,667,15.189008642602948,7.0,82.81,Laptop
578,35.35491103202847,783,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
577,35.35491103202847,537,15.189008642602948,20.0,28.85,Laptop
576,35.35491103202847,521,15.189008642602948,10.0,57.65,Desktop
575,35.35491103202847,600,15.189008642602948,17.0,33.83,Laptop
575,35.35491103202847,372,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
573,35.35491103202847,674,15.189008642602948,45.0,12.74,Desktop
571,35.35491103202847,396,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
570,9.5,644,10.73,45.0,12.67,Desktop
569,35.35491103202847,476,15.189008642602948,17.0,33.49,Laptop
568,35.35491103202847,397,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
566,35.35491103202847,745,15.189008642602948,89.0,6.36,Desktop
566,35.35491103202847,219,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
565,35.35491103202847,596,15.189008642602948,15.0,37.66,Laptop
564,35.35491103202847,623,15.189008642602948,22.0,25.65,Laptop
563,14.09,649,16.24,65.0,8.66,Laptop
562,10.08,584,10.49,17.0,33.03,Laptop
561,6.6,475,5.59,25.0,22.42,Desktop
561,13.21,665,15.65,65.0,8.64,Desktop
561,22.46,548,21.9,31.0,18.11,Laptop
560,35.35491103202847,520,15.189008642602948,18.0,31.11,Laptop
560,35.35491103202847,252,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
558,35.35491103202847,246,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
557,4.76,478,4.08,4.4,126.59,Laptop
555,13.22,697,16.6,65.0,8.54,Laptop
553,35.35491103202847,685,15.189008642602948,35.0,15.81,Laptop
549,6.87,605,7.56,65.0,8.45,Desktop
548,35.35491103202847,661,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
548,35.35491103202847,611,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
547,35.35491103202847,641,15.189008642602948,35.0,15.63,Laptop
546,35.35491103202847,391,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
545,35.35491103202847,334,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
544,35.35491103202847,317,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
544,1.09,390,0.78,4.4,123.73,Laptop
543,35.35491103202847,581,15.189008642602948,35.0,15.52,Laptop
543,35.35491103202847,408,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
542,35.35491103202847,440,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
542,3.62,630,4.2,7.5,72.33,Laptop
538,35.35491103202847,503,15.189008642602948,18.0,29.89,Laptop
538,35.35491103202847,350,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
537,35.35491103202847,376,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
536,3.57,572,3.82,35.0,15.31,Laptop
536,35.35491103202847,674,15.189008642602948,31.0,17.28,Laptop
535,35.35491103202847,600,15.189008642602948,31.0,17.26,Laptop
533,14.04,596,15.69,65.0,8.21,Laptop
532,35.35491103202847,596,15.189008642602948,4.5,118.17,Laptop
532,12.38,496,11.53,6.0,88.7,Server
531,35.35491103202847,505,15.189008642602948,89.0,5.97,Desktop
531,0.97,638,1.16,110.0,4.83,Server
531,35.35491103202847,606,15.189008642602948,35.0,15.18,Laptop
530,35.35491103202847,635,15.189008642602948,35.0,15.15,Laptop
530,35.35491103202847,370,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
529,35.35491103202847,570,15.189008642602948,18.0,29.36,Laptop
527,35.35491103202847,552,15.189008642602948,12.0,43.94,Laptop
527,35.35491103202847,343,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
525,7.21,613,8.42,35.0,14.99,Laptop
522,35.35491103202847,419,15.189008642602948,10.0,52.24,Laptop
521,10.44,628,12.58,32.0,16.29,Laptop
521,35.35491103202847,211,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
519,16.22,566,17.68,35.0,14.83,Laptop
519,25.99,628,31.44,35.0,14.84,Laptop
517,35.35491103202847,552,15.189008642602948,104.0,4.97,Desktop
516,35.35491103202847,555,15.189008642602948,17.0,30.32,Laptop
516,35.35491103202847,611,15.189008642602948,31.0,16.64,Laptop
515,35.35491103202847,557,15.189008642602948,35.0,14.71,Laptop
515,35.35491103202847,398,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
513,35.35491103202847,590,15.189008642602948,34.0,15.08,Laptop
511,35.35491103202847,384,15.189008642602948,10.0,51.14,Laptop
509,35.35491103202847,588,15.189008642602948,10.0,50.94,Laptop
508,35.35491103202847,403,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
505,14.04,989,27.47,45.0,11.23,Desktop
502,35.35491103202847,419,15.189008642602948,4.4,114.01,Laptop
501,16.69,1064,35.47,45.0,11.13,Laptop
501,35.35491103202847,555,15.189008642602948,18.0,27.81,Laptop
501,35.35491103202847,533,15.189008642602948,10.0,50.11,Laptop
500,14.27,546,15.6,35.0,14.27,Laptop
498,33.32,1079,72.16,45.0,11.07,Desktop
498,35.35491103202847,652,15.189008642602948,31.0,16.07,Laptop
498,35.35491103202847,574,15.189008642602948,130.0,3.83,Desktop
497,3.75,504,3.8,31.0,16.02,Laptop
497,35.35491103202847,299,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
496,35.35491103202847,586,15.189008642602948,35.0,14.17,Laptop
495,35.35491103202847,299,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
494,8.99,720,13.09,35.0,14.13,Desktop
494,35.35491103202847,550,15.189008642602948,95.0,5.2,Desktop
492,35.35491103202847,387,15.189008642602948,10.0,49.22,Desktop
492,4.93,628,6.28,65.0,7.58,Desktop
489,35.35491103202847,529,15.189008642602948,17.0,28.74,Laptop
489,35.35491103202847,230,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
488,35.35491103202847,361,15.189008642602948,4.4,110.84,Laptop
486,35.35491103202847,560,15.189008642602948,4.0,121.5,Laptop
486,35.35491103202847,564,15.189008642602948,7.5,64.84,Laptop
485,35.35491103202847,542,15.189008642602948,10.0,48.53,Laptop
484,35.35491103202847,600,15.189008642602948,89.0,5.44,Desktop
484,35.35491103202847,339,15.189008642602948,18.0,26.87,Laptop
483,5.37,542,6.03,35.0,13.81,Laptop
480,12.0,739,18.49,35.0,13.71,Desktop
479,35.35491103202847,524,15.189008642602948,4.5,106.48,Laptop
478,35.35491103202847,696,15.189008642602948,103.0,4.64,Server
478,35.35491103202847,552,15.189008642602948,31.0,15.42,Laptop
478,35.35491103202847,521,15.189008642602948,12.0,39.81,Laptop
478,35.35491103202847,521,15.189008642602948,18.0,26.58,Laptop
478,35.35491103202847,285,15.189008642602948,62.37555732484076,121.6232388535032,Mobile/Embedded
476,35.35491103202847,515,15.189008642602948,10.0,47.63,Laptop
476,35.35491103202847,527,15.189008642602948,18.0,26.45,Laptop
475,31.7,671,44.73,62.37555732484076,121.6232388535032,Laptop
474,35.35491103202847,368,15.189008642602948,9.0,52.63,Laptop
473,35.35491103202847,441,15.189008642602948,18.0,26.28,Laptop
471,39.42,1044,87.38,45.0,10.47,Desktop
471,35.35491103202847,392,15.189008642602948,35.0,13.46,Laptop
470,1.49,483,1.53,17.0,27.62,Laptop
470,35.35491103202847,520,15.189008642602948,18.0,26.1,Laptop
469,2.09,583,2.59,7.5,62.58,Laptop
469,15.02,515,16.49,130.0,3.61,Desktop
467,35.35491103202847,484,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
465,35.35491103202847,575,15.189008642602948,62.37555732484076,121.6232388535032,Desktop
465,35.35491103202847,557,15.189008642602948,35.0,13.29,Laptop
460,35.35491103202847,455,15.189008642602948,8.0,57.51,Laptop
459,35.35491103202847,191,15.189008642602948,62.37555732484076,121.6232388535032,Laptop
